,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39
1079,-534.8406249685723,29.371947276368,0.0985863569219443,0.7645629192054634,-5.051421203571011,-5.767612210413748,-13.271984957029066,-6.25344784253667,-2.595084822443908,-1.659880356802343,-3.538271319814035,-3.621440969398397,-3.261485348099113,-5.79826706469777,-0.8017818583659815,-2.9902861858748664,-1.3922645503778333,0.15946687404677484,-2.768839798140878,-0.5472526487617526,2.1774995337532976,2.69064449262247,3.53023905494969,3.4892426627013258,2.3804126408129673,0.973391176347689,0.5406962245957776,2.4344956948824024,3.567027450821262,3.9092579306699142,4.172959860400991,3.2561999824430945,2.51393841107162,0.9114666964116407,1.3363063606142058,1.6760318960986198,1.253154522452373,0.8155836384408535,1.2127407935391987,1.189145267748514
898,-450.45934003445484,30.528931492600623,-11.165093849273097,0.13218029098182987,-14.995083346294729,-8.240775478357804,-8.38199935907592,-8.632627456919398,-6.344465285413651,-5.989942370663909,-5.473543753909411,-3.914810901078183,-1.8795540777438806,-0.8638514226835294,0.02294140442046948,-3.2417047171618405,0.08614669183104891,-0.39003797734064316,-1.0157848944370156,0.6800267441780337,0.42642425857235755,-0.041017367903741955,0.38559091039206195,1.5098625524112452,0.08572838594754657,-0.5363463610077206,0.1439871380359805,0.6236003919746752,-0.018738441838147414,0.9518656551646029,1.4662284461734152,0.777301047192312,0.8467471651315783,1.2148194159330519,1.5389699119657365,0.258198217080804,0.588374560501368,0.28614495756790603,-0.5159820444019518,-0.7359774788033185
804,-597.2332306399466,51.229800389380515,11.04652777492855,11.543139012256978,3.3158294599967686,3.2482728829247676,-5.216051046648132,-5.077493718610665,-4.416362537282085,-1.83344264475965,0.21445234698270807,-2.235012245770069,0.4099768098732184,-0.710767338208807,0.09477433856803409,0.6661461452645525,-2.235673406032925,-2.2138066469814808,0.7154567957850229,-0.9001750264386961,-1.3977997361376102,-1.697834674770501,-1.8781589687389302,-1.0221519014498284,-2.141920606686881,-0.6030415471617037,-1.0773053205812335,0.24056102654119035,0.08001354398971994,-0.8173428672796766,0.30668501527207465,-0.6063476902680061,-0.03614307482429785,-0.6025942192908765,-0.6973408335510031,-1.0474079990773204,-0.9800955971258295,-1.4133694988274068,-2.257046794695832,-2.303371386246145
1054,-525.3398396980626,26.67105462123198,-13.448266536738648,0.43784229074639813,-8.354252493102447,-10.473096898771013,-10.263602229150466,-6.413783046247403,-3.5837322997663397,-2.254108485780712,-2.290269908078686,-2.237153169131563,-3.7870224190987676,-2.784370242386285,-1.6759535360471893,-6.617165265699703,-4.515883829849356,-5.690043400870475,-5.25744181462532,-2.8119796470424268,-1.8821341774421,-0.37109804857340756,1.547721318455014,3.237842681509113,3.9060852943760787,6.362087162134923,6.528609906826282,7.589866563085683,4.768070065727928,1.6278404703737772,1.5416184473469237,-0.40223347743579374,1.5784552696619851,1.5995696999947728,-1.3588372320844275,-2.8632515822628193,-0.6222689487139353,0.45018751388154926,0.0979043031028428,-1.3755675025614855
941,-572.1104735591742,25.059298155072522,8.268557909257856,14.08821725986381,0.4024476278674235,-0.12587972730366656,-3.1347323746526454,-0.6600770571812237,-1.6808014097467556,-0.30046805118656267,2.2848768681579243,0.33597827043632983,-0.2771689687606773,-0.5046486850530739,1.739498870594417,-0.6474240797735997,-0.4945697570959342,0.2037689910183325,-0.5700262277865616,-0.9430709853812064,-0.7027327212904134,-1.3340748649346863,-2.3768273246167446,-1.3304531232257821,-0.5669220408491983,0.281356411889462,-0.9363495964495734,0.10285535146399574,0.2569551850543587,-0.13101838868521265,0.8613618763333767,-0.4620546147329444,-0.3565031158075509,0.7008078621781253,0.8067892594399938,-0.24757414866066238,-0.4488662735507881,-1.6518295010333863,-1.3638407875138963,-0.21834856902600783
1399,-481.148222148523,38.961539525112514,-0.36976902707767256,10.715493848465268,4.496731540600601,-3.000513489022729,-4.689045707051755,-6.006687097517792,-10.796084042244614,-3.52092908551698,-1.4755139339418186,-4.11326058921617,1.2084278090651883,-3.635708127272331,-1.8983425160869285,0.6274029171468726,-5.515459947859006,-3.8597711032676854,1.0674716061619416,-2.62681348179392,-5.144386915365129,-1.13116914607785,-2.7365091377851614,-4.542454590306835,-0.7666623666324082,-1.657904152767832,-3.0562921459815873,-1.653171388936107,-2.8780840659223776,-1.5417692914395884,-1.523085005855324,-3.210780726153442,-1.6958211274631154,-2.11707583921062,-2.261567673873903,-1.2297192555446104,-0.635785937920371,-1.9585311202202509,-2.0332974847247645,-0.6042067696656495
928,-632.3006427254912,43.75253699476055,10.122504938012348,16.803160970824965,4.733211551352301,0.9981470930311642,-2.1668012720550687,-2.6601649288674025,-1.6673214678768278,0.7224518220728215,0.3922755781950002,-0.37284394790875314,-0.7164818509675352,-2.0813343187773086,0.06650614276853488,-0.5477661218801692,-1.1903495191109796,-1.009179521949147,1.1274518319977114,-0.6305974087988819,-1.8366421606142478,-0.5863363494706932,-2.23262690304774,-1.384696200813652,-0.8744952638967267,1.7328652431031233,0.0017705709884390992,-1.175321116664925,1.03110564525695,-0.5214996933687932,0.10730132710304556,0.14500709406385165,-0.4671053612013117,0.3830668352860471,0.355216759851998,-1.0968241939342982,-1.1381927116832853,-1.9930156546442568,-1.97815503419183,-0.3971204403401531
1051,-204.8164427987974,10.000401420650201,-13.903331122057297,-2.834536689412179,-5.414659486912556,-6.302033043723535,-0.43030360089408454,-4.293497882404753,-5.952189815931653,-2.4913471795456537,-4.314976037321573,-1.0602561706750249,5.340770442810203,8.432868912984397,9.373535086342411,3.1369861326211197,-4.10636715811258,-5.877012708952498,-2.1687179554630664,1.2770554365701878,0.15846774808014144,-4.326276733450094,-5.562112753320437,0.07504792436405193,3.5070211221360705,1.9055823020830251,1.4159730730296571,4.028857280062662,2.1149520333396157,-2.502760417773218,-2.1039466137637284,1.1293123761841144,1.0398863609408877,-1.2342554289058203,-0.5087249395311852,-0.8528134799402606,-0.4111022155012325,1.6412046342110675,2.9130831392781773,0.17228700641804806
268,-283.97238153584794,10.650892846647222,-6.16920065431676,1.73260069982831,-0.7822115446588278,-3.7098207766011018,-8.174379084128285,-5.353719188622843,-4.723836570142318,-2.5337297910084096,-3.8783084696780916,-3.343174272139043,-1.257656554639629,-3.765666775965331,0.021477831825291848,-4.452845756698112,-6.250588590349752,-2.7014312507762805,-3.336822652017783,-0.10238157326600085,5.129844681441599,8.63059174877431,9.307565988265912,7.479759205424948,3.769164953415755,-0.07867211090437033,-1.0721264551072633,-0.6377705683741768,0.6634752225432653,-0.08300822958205958,-1.9449533818933675,-2.8970655333501645,-2.3172340049541895,-0.9314985321579049,-0.6290940885270516,-1.898650246053813,-1.8437832307866275,-2.9968093740544006,-1.6173174231625875,0.42006322304768146
436,-485.354454129829,40.02812228661831,7.365660014576927,10.266321412792188,0.9049514680265929,4.181892951830198,-3.442959221545842,-4.166662366312624,-7.395614619643115,-4.74268471765153,0.16466404477506416,-6.695087825793399,-2.412069886229147,-1.2345981263057486,-3.0562347462447916,-1.8900466560568348,-2.1781998550473824,-0.5496156231017674,0.11217158928394151,-2.3652877378869337,-2.818196854824387,-1.8645450460006472,-2.686195335753288,-3.3796176235677167,-2.448294945447816,-1.721208219415446,-1.015781798586072,0.6990290394897593,-0.8006204003417358,-0.08878088241201451,1.278027275273572,0.5024347979886776,1.954366622459594,1.95739237494141,2.9687106766680165,2.4459971452169738,1.448295883960594,1.415345767021416,1.3559651344300385,3.1885820787044916
312,-582.950942583848,35.65458679701943,7.688743166401534,3.629675476583813,-2.1162824826044417,-0.9195727059743084,-6.823292903108358,-9.320101230298954,-7.5036911659985135,-2.1291047622555923,-1.4597391751552464,-4.555918526327774,-2.178031397928003,-1.035953143835506,-2.485879082936224,-5.758197828342327,-4.754516061869702,-3.058510710766716,-3.9210581951326193,-4.876640453242519,-3.901792320645691,-3.0651372328626167,-4.5398091823715045,-2.718470971239031,-2.7161473935390457,-3.69839173395004,-3.4167445039570383,-2.774307838622136,-2.527334984881357,-2.905839394489503,-2.650721539759892,-3.20904956773164,-3.666228134406265,-2.4419971307613455,0.021961858642247308,2.088447344815606,5.113495607490896,7.342448843905497,6.842677128212211,5.73553489914882
798,-233.6864394611725,17.600627486930392,-2.436524329424355,4.748111809490344,-1.6969163453086957,-5.43388072656549,-4.303029089018564,-1.3031877618025676,-3.905330075191349,-1.767516382461423,-0.31827542587382324,-2.8920432840998433,0.6661953286332123,-0.782930641504909,-2.21215736419373,-0.6019758574078754,-3.1816252103334683,-3.3887625027076753,-0.9918971738645235,-2.7903880909918524,-2.271259357127398,0.01889362352366806,0.1950787103526898,0.9682375852298285,1.528042238551438,1.8088919110969073,1.5913159005245958,2.0274037087897114,1.996038905318262,2.05412378184796,3.0700594980264175,2.372322416052669,1.7062923247414536,1.5788741697926465,0.6341444002708421,0.964393231473158,1.4394836261996498,1.3987276455359976,1.2818733480329316,1.319019630152471
910,-482.9387629959221,32.275346052426556,2.8836094177124334,8.567457791649018,3.5985766798274157,-1.6037983699559184,-3.0768016436302497,-2.6898086248668225,-5.9099369101709875,-2.7399020527292706,0.9136155779733753,-3.5098970802014815,-3.1117098137512893,-2.0211925352498747,-2.2018542227529445,-1.3761009901498622,-3.001207854070129,-3.488138439661305,-0.03878737768122217,-1.5100112964870345,-2.996244346542907,-1.2364219828551843,-3.0842052634201806,-2.6833822792589794,-1.3301715984005407,-1.0331825249846884,-1.1675471694709836,-0.24817790623106645,-1.2411982894161386,-1.747828982219185,-1.2774244465777842,-1.9820579175621147,-1.1244898273486639,-0.3477005544542405,-0.3559430851067863,0.2621314165672706,-0.5112747736907916,-1.3500052983894257,-0.49334779319382605,0.12844781900407196
1428,-420.1273737297782,33.76261350116909,-4.802611777271113,7.39841909566877,-2.1141727197717914,-1.9613302910227666,-7.082523433731685,-7.303714504616758,-11.184309203229835,-6.843743759042561,-1.8305642933642838,-5.853217210252561,-1.6796712959624815,-4.484307870681901,-4.584759540352659,-2.2486318487286523,-6.365782694178582,-5.166805498174032,-2.2999946197240484,-4.325810742893642,-4.7268255718542855,-2.5875957847114748,-3.688503559213156,-4.7813240262257795,-1.2675858661317394,-1.3767168041866462,-1.5219796063726867,2.383718983409064,1.0241504734177969,0.6638277635714356,0.9396721919387099,0.10127693392204365,0.6436353932022978,-1.986572090089143,-1.7661864296014291,-0.1409076620988761,-0.09721868602916862,-0.9358158365235476,-1.1121415597174604,-1.2405475911913266
806,-549.1960596197652,36.03027104169946,10.996947205243453,6.788683453618885,0.09382984710715318,0.31628996621634603,-5.8023834831269285,-4.44069657122163,-4.625389446259813,-3.6726039226939786,-2.8433985100591768,-2.8400686769491106,0.6853707715455508,-0.9520629678466396,-1.1665647924936804,-1.2137241285565583,-3.5895159814778617,-1.865957540352597,0.2737641889441427,-1.7015092035069235,-1.8981718733282775,-1.7789350156562957,-2.8657354054385107,-2.1353149064692007,-2.4760862630088156,-1.2513488134729864,-1.5238908053727143,-1.4921994684222932,-0.8677067800885384,-0.8342824633549569,-0.9005004116625016,-1.4466341948222607,-1.6275059624907107,-1.9913235305698271,-0.8087424327279298,-0.5554664089019279,-1.0147665545339455,-1.4902788085856797,-2.6470919322696953,-1.7795828309141226
516,-297.2808722858948,21.625005410942688,-10.572467700538596,6.334639709538753,-1.2478192986902674,3.2177672686813956,-5.288839491814301,-1.15989292800421,-5.592383156484125,-1.5158444547635914,0.6537956613196927,-4.770967219266626,0.9291395544315738,-2.520088741765858,-0.6688942826579058,0.25417205462840603,-2.165908287820202,0.22459560545488422,2.815908491281333,1.4892811440605371,3.337869708825766,3.787641404997733,2.6131967283531057,2.7714033341510227,0.11649935551800081,2.0578149309292058,1.653120012286875,2.0759868612087886,1.4594147906445656,1.256288031025532,2.4529849991789625,2.910779621415044,3.712552975209571,2.331003249348421,2.1615924258542436,1.622532669161897,2.904281235119647,2.6319582981351837,2.2384663338314246,2.096454888305729
659,-331.1357782671451,12.792561579627913,2.4395888529835736,4.43228403059661,-4.203648854220052,-0.29499617797659566,-4.043467594448618,-2.050980738105525,-5.573068858944175,-4.14600104150186,-1.7102627040923468,-3.3249193525425773,-3.350941521203462,-3.9452021429926383,-1.268701064392563,-4.3150297575849885,-4.04527102437726,-4.0357953638911095,-3.1503196949818912,-2.3795385044623973,-1.30309538074121,1.7999311226014254,1.217565596300744,2.247695461931877,2.716478362496814,4.513086192320349,4.455448684400392,3.7972464183070893,2.0671044831179843,-0.4947135033532647,0.528554279098126,1.5866460074835536,1.10041135344728,-0.10615840089819617,-0.4768424690082851,-1.5363396826480056,-0.6791415365982567,-0.6529304900148796,-0.8937684292262212,-0.7764615142874438
918,-412.28740126796197,38.10581275212617,-5.695088219513631,13.577903862366048,-0.18145663060360076,-7.118483444981934,-8.48755488429514,-0.11842901484923929,-4.708911660511888,-3.5199496006429434,0.27105721466068955,-2.459230398918019,-0.6162062897707837,-1.2259316028489797,-1.6792659952850084,-1.6304382073624355,-1.555902495132675,-3.995106350261536,-0.4268760663338982,-2.571948986396104,-2.8668630180100516,-1.96081485387828,-3.481159185920083,-1.2989238562210221,-2.4908623288299836,-0.4832583583506991,-0.7807495995745551,-0.39120539726206605,0.6073777406909266,-0.21623271949983522,0.37774036326124366,-0.23479572003436097,1.3789853742276017,1.4324318683699597,1.658467644628669,1.9657409443806741,1.2804667666972662,-0.5984486595053201,-0.14554652783903743,0.9919222050000136
596,-339.3931534565972,24.803780010191847,-1.997363955363256,2.447087056021627,3.952470214808328,0.2193522775491745,-4.0597821377169465,-4.2975591292048305,-2.8849243239757576,-1.5107845582961388,-0.15421413622343993,0.4659286917954553,0.061495787960741476,-0.9999911944443428,0.8933905411283837,-0.8847487039355451,-2.2623889927509384,-1.2631574060551443,-0.0025046200899037007,-1.5708461101168871,-2.3818714321331886,-1.3072231704942034,-1.253043510946646,-0.25497410344293303,-0.7573911760578099,-1.1754856400025173,-0.71808997026307,-0.40425025838430756,-0.1162053242239115,-0.05701434945478207,0.43882334127012584,0.10391734758579939,-0.1449525965179194,-0.5149273033009976,-0.4649863044343673,1.0975979896530423,1.0584743865708066,1.5917138194818325,1.6262398118003396,1.3529514680212587
515,-446.6177198871641,37.132912659559764,-0.7840930247219914,10.07381125665994,4.26404918437882,6.04900224577783,-0.4316655495334857,-2.419140305316932,-5.563684357268484,0.4549973176133196,0.5512463444934025,-3.882255346364205,2.4484024861304254,-0.07573032784961148,-0.802804875200552,-0.2716521971498851,-0.023732872145760288,-0.677109244332439,-1.2129851287226594,-0.6388546464631641,-1.521072483249048,-0.3802820595802117,-1.1075630688463565,-1.0673325292617848,0.31103944290662855,0.4088392322675177,-0.012074856763604107,0.4999785411592405,-0.7993555920605092,-0.9482687428407913,0.08613762188193537,0.5105034557679672,2.1863667279033803,2.700109909861236,3.1395195305399755,0.6787082376184145,1.4405734427437438,1.7753017199498986,1.8232838154761308,2.623466800400676
1398,-538.4274535712284,35.45149075866459,3.203730279817314,10.114240820801278,3.840203790149839,0.3591874488803788,-3.281531434688267,-4.587861297226305,-8.512034491299435,-4.771326806778362,-0.542183914317667,-2.7241629344271003,-1.2503412625330976,-2.675925326083788,-0.5817860084342512,-0.2583067380575187,-3.4495186167065635,-3.095032399984992,-0.4641892805165856,-2.5361168037554607,-4.908948002312161,-1.5385352270239077,-1.8186344922122644,-4.140771028811608,-0.9225879000667707,-1.9195267493221093,-3.271632862377498,-1.3341751281758971,-1.2294926640543367,-0.7726102354788278,-1.155887314421315,-2.5474745093317126,-1.4335895422684428,-2.084062235842216,-2.1534234888697084,-1.7108775815815427,-1.1814566938514737,-1.9797501372819166,-2.6876233796254683,-1.9321533016966557
991,-292.07303457675437,11.663596155933353,-10.487253345172983,3.9581384498215555,-4.6322236944435,-4.613974035568126,-1.5637000521500244,-7.141113138271255,-3.6428094861312235,0.88196088641114,-2.1850222557609453,-2.4992022780990837,-1.0271848682584328,-2.5554060139114934,-0.07603640067478656,1.9920445298426535,6.630828331914106,11.080807404166787,10.2981315207913,7.100806002868817,3.9752751655248657,-0.6911182482200985,-2.8440788482809394,-0.6821939005638855,-0.6761309587066834,-1.643177601119396,-1.371353337583761,-1.7186904068209239,-0.8916062177235399,0.2136318054923267,0.86185828155275,1.6318978680579197,1.4050947203310968,1.558795453467557,2.082526718378725,3.1120704771809313,3.68221902933584,1.1954143132004322,0.759180801906018,1.0038534444232754
106,-394.84623785267075,33.41639287858472,-5.662201284222121,12.973262999603996,-2.6940717360373365,-3.3796433964656276,-7.72009690240143,-5.4842539659526865,-13.20406405203092,-3.2509018802605123,-5.251678571443482,-9.528503673787693,-1.8411151467262779,-5.986790844637638,-1.655537091466877,-4.576946766153192,-4.7423268146095525,-3.037696645313477,-1.1474659501978137,-3.1022611330998306,-3.2258718842455316,-1.2741334939135933,-4.00495243572577,-2.4660805468100926,-1.8877476948349552,-1.06226448040754,0.08998713964763896,1.3459155508815965,1.2539011413359578,1.0234816953294545,-0.5004732063325114,-0.5247895585796826,0.49958180282493736,-0.28747952933664683,1.2826526903598123,-0.9802746277569987,-1.5337239305269823,-2.4115210026685476,-1.1513223607799312,0.5743520223217152
770,-417.34977420945137,27.568527187918203,-2.0164431466984776,7.356688147263975,-3.117355093892148,-3.5183098558043593,-2.106123520421734,-5.209012858445413,-6.062751481389852,-1.8469907382930524,-1.363235255868914,-2.117676541761569,-2.319463235112767,-2.324379900402355,-0.16448227570830004,-4.969770732942896,-4.140683468685037,-1.5184009751923127,-3.7955154778373266,-3.538357743644072,-1.9541153262344235,-2.733952852272255,-3.4646363757851653,-1.8843805219850651,-2.6065421095072585,-2.522495073540786,-0.8733910394689022,1.0722357614275928,2.250558067118319,3.55895587069555,4.291125104290133,2.4193318267273636,0.8539634234626905,0.4139863682349549,0.4013030724038262,1.2427401836188476,2.143176685146595,3.0270547359385445,3.3459471123325457,2.755334357528131
1179,-349.42575334560905,30.36964207915539,-14.040515267734989,7.210031578760873,1.904340758590617,-5.672210845650374,-9.879726208155564,-5.2746597667316335,-11.153529573142967,-3.472750915334771,-2.982470316013747,-5.712419662339059,1.0603223577985166,-1.011848888050842,-2.8791693433757124,-2.339582465550522,-0.30632496498769307,-7.995162807406167,-3.5519882543096553,-1.343142730474552,-5.270637567883898,-5.874384259200337,-6.501206165585176,-2.382222626653752,-1.6881184914786926,1.3017792916585125,3.0723333144830582,6.593448146473916,7.197841847258634,5.526740003073733,6.3376380804385,3.4822222968891308,2.1693554961042865,0.9497054698459586,1.4969628972515758,1.5036779835635252,2.9769226782431186,1.3911843248461389,0.07249419076970363,0.34428721566201
250,-307.5422882542572,19.28794295054831,-7.260971695930945,-3.1367205418617914,-3.993494469211544,-5.734327128792592,-6.629397911073052,-6.129175181179901,-8.288465856778819,-2.684531979001332,-2.200662261248804,-4.791628358041687,-3.998762783399357,-3.9018499570335456,-2.2638254099194985,-5.020646791121214,-1.1099666266437171,2.792057869667254,1.6180083702196564,1.8601384753382064,2.083503109061382,0.28155816456231036,-1.2136308339279995,1.4038540477936359,2.2089182645581555,1.99836185090765,1.9138285464054685,-0.34882459222951817,-0.931797874830696,-0.2913759240613725,0.46547427302678046,-0.24836631149117666,-0.44556403183710125,-0.3763557815006312,0.2743740972618527,0.7683521679212121,1.6715582740559782,0.3085475408617558,-1.0163923233529928,-0.4254927712086258
1342,-364.09555682293,10.812612502407683,-5.944959583444767,0.7221211434409663,-4.964603828353561,-2.597345396326968,-3.628913672765151,-4.978829783331784,-4.773574826116515,-4.353144873775145,-2.3009660789624995,-3.209632655164146,-2.9561613482482203,-1.676284570376369,-2.089110409481432,-3.987077338475645,-2.4727495648008078,-2.1556828174827594,-1.2444030916208784,3.211783735402445,5.828472171155166,6.9103445363985845,7.134709117173414,5.272689374434328,1.9693307755628529,0.6567023553540929,-0.04260685165915854,-0.00024088827209748428,-0.8820309037221686,-2.2055370845333804,-3.0008727601400977,-2.2723252834182412,-1.3644550681173293,-1.6532897429622893,-1.8692579831086586,-1.984619906392833,-2.5035591994288495,-1.596508963649773,-0.40735972160797973,-0.48820190012971504
1341,-502.264532690136,27.145029779972486,-0.6739607963971262,3.1655665721504307,-5.051520831153675,-2.7774535682262673,-4.764132491120492,-6.176472535670241,-4.917787669181321,-2.634382295604492,-2.8414154760791925,-5.5965717316294725,-3.1719922924099753,-2.3247344868454225,-3.2266185076834315,-3.9193532859908844,-2.631612055612697,-3.5878653331323855,-4.068315843600462,-2.466602066727705,-1.83719370565277,-1.9311603320789548,-1.0992085003509422,-0.4241660715742537,-0.9647439875594812,0.5129958938081431,1.9249137449736378,4.028855451758276,5.547990532303102,4.426602764417248,3.0804243487359235,1.8301707587770757,1.710929411206038,2.1587522067110623,2.3225021203625498,0.941465424258013,-0.8947838225431706,-0.6404273146749747,0.13062408107855722,-0.001612272235359613
851,-577.9018806566816,30.50076286447319,2.435967134435599,9.277454864637063,-10.645988416841712,-1.4663237371671511,-12.680513537967325,-7.158016789008222,-6.314440029282405,-5.09450800091448,-2.970748352967124,-3.9605867138268644,-1.5028025485438905,-4.709271681291342,-2.13769078129905,-3.992245125834275,-1.2466868727799336,-2.4093719633007336,-2.7761611872761134,-2.0494057481761336,-2.790235576690221,-1.8862288815093626,1.1206302294602348,3.5463788793803097,2.048836188894484,3.3862835371757942,1.6737484056448115,1.6943618530856626,1.2838913661894178,1.2805491109611946,2.683859685467745,3.5860077888134527,3.4117225328320164,1.0966079448151418,1.4272047334427005,0.5260056979836327,0.9756477195781174,1.0764828974021865,1.1304231861746399,-0.6961905330095343
603,-588.6639517756862,36.404430333001855,13.733022202526705,18.222324857109143,4.683470226748238,8.048415762131071,-0.08362194784640653,1.4350068062966561,-2.236036581175863,0.16581494645250597,3.6896698025168764,-0.4096017212302071,-1.4260359256290829,-1.9716234699589665,1.5795357267757086,-0.8586688317018731,-0.6987846019302136,-2.7260117491947784,-0.24811837143754287,-0.445259602507145,-3.157561737295935,0.6136912431010811,0.010600564685153921,-1.9823689947836771,-1.9290116000774262,0.21051695081741373,-1.92213286248839,-1.3443166068674146,-0.7442009454461287,-0.9258728333055395,0.7202656034211302,0.4427723208652895,0.3696819698191311,-0.9015572655179155,-0.9375800359338606,-1.4987192789977435,-1.088551581459838,-0.9891174598365683,-1.6577006855436391,-1.2991204337680848
1007,-547.3088263208255,36.377774746508194,4.8487149817370145,11.992325341763593,-3.0036684109956915,-1.243401367505442,-8.943364248561073,-7.393147251990209,-5.656343360655336,-4.558829109563956,-5.270330809110608,-1.10557088919186,-1.470914406173011,-3.8868896992066815,-0.661604506529097,-5.702291513814592,-1.2848366167035932,-2.2274343194854236,-1.7656536286179036,-1.179879270440156,-2.1430222210113605,-1.4502122513786413,-1.8536988659427558,-0.7912840389668979,-1.5061939198524605,-1.7243769356396368,-1.7357093057031618,0.3053843694743122,-0.5691626963836305,0.4984692265370114,3.400235517026789,5.421577635972142,7.6500523399104425,7.135630196584393,6.452445932520554,3.6947868519852163,2.961358752294425,3.506607444906825,3.804055819031433,4.350330349457713
866,-448.84481856354734,19.479589691556136,0.03532964273845785,0.9907813975825315,-8.699671753148854,-5.692781072088776,-9.665616204746204,-8.233679618634374,-5.28923525075742,-4.347193587812503,-3.7296647119508353,-2.1278405659322486,-2.72846668509517,-4.063439973558801,-1.2860087863923106,-4.391641984427261,-3.00202370100529,-2.270120136938249,-2.490502479822467,-0.23669094475911137,1.2783513598104916,3.0307645858502323,4.027554258652129,5.425191660385691,5.21308206006436,5.027268342873686,3.455723707205397,1.924458810492762,-0.2976945452900539,-0.9628484721841729,-0.6974368146384088,-0.8792939372594404,-0.7067424350780654,-1.0538899329306295,-0.1327086311472882,-0.18914078130091416,-0.9017827381624576,-0.44259489586929135,-0.048878716104877665,0.3023270725446573
222,-391.2972720245409,19.120265469465863,3.3550617280022728,5.758619257152198,-5.852017668314195,-5.717430539003325,-10.380302650128137,-4.959225726036865,-6.965513581635765,-2.5234993091088755,-4.495603524827583,-3.6976513596594986,-0.8806701383820211,-5.2142526085636005,-2.2489253037311374,-5.577527733651421,-1.710361207970533,-3.0361440387052654,-3.4887169820746475,-2.92559181837885,-3.9533861392810206,-3.1686502097935265,-3.3536154785814,-1.2911911231840667,-3.3749625677719246,-0.582220562019113,0.04667696509875949,1.8927675378068256,3.9805021981173705,4.39504953602052,4.854814134845956,3.752886696118278,2.4486918599217145,0.8199004063603568,1.5755718741477613,1.729702365002539,2.6020754957867833,1.8362836430787417,1.0327251016217178,-0.5559391142313942
339,-327.3090111919206,13.89920554726281,-8.41992186569638,-1.0004979148291517,-5.064336059075258,-2.3410952296059704,-1.8827480277820565,-7.3716376469447855,-7.7296994760089515,-0.5404029865929373,-0.7939549432965894,-4.272494849366823,-1.6193319894537124,-3.1977451324170607,-3.2925524758019304,-4.543164475358198,-4.528977299688371,-3.1700438609875903,-1.826605463823944,1.18929563892747,3.8483134701718877,4.09463723984965,4.323514437097442,4.209385774501004,3.4154369661086696,3.4384377290669725,0.8973474347475999,-1.5631323916480315,-1.611125433903121,-0.19876292119614644,0.4721242471625135,-0.7938843395975526,-2.095959153440947,-2.8147724846464555,-0.9112311204431444,-0.07255719775372269,-0.16010896475088945,-0.4126237218466352,0.5189807932312317,0.8075955511369962
599,-370.85162472003594,26.757291098006952,0.16935309442647942,6.20538944604877,2.773352808587741,-0.8886739691977991,-4.60353266562932,-3.892189177150955,-5.914089138331633,-3.7576371964272655,-2.3332616479943225,-3.9938382058280357,-2.3935063290092007,-1.9112853854145164,0.1895572895717043,-1.518258521663527,-2.9299801929940257,-1.4944269987084875,-1.024585366354649,-2.861712875115293,-3.442028894435755,-1.2843157871142992,-2.5016653784024157,-2.234868001692691,-1.013402912262113,-1.0759836430248602,-1.0019949132588062,0.44785201757580223,1.3651239243686641,1.6392521224134393,1.6014570832379453,1.4649455528421327,1.6339783650563886,0.2352817274370926,-0.04201539277867788,-0.20491370032285552,0.054664914043911494,0.14480479194330778,-0.1950575648721971,-0.3831192318045766
41,-368.52070059078625,25.263597670513963,-12.32095079959321,1.1742857676460312,-4.225528585446275,-4.491607068463327,-8.900246829329493,-4.800570284137512,-8.269615649014538,-6.419166613520628,-1.3230100919031924,-4.382516431685441,-3.6416916551549274,-6.752920739920108,-3.729260001559434,-2.6666742322310144,-6.260713299758174,-5.794139301330591,-2.9303538638562876,-3.3337943774479504,-1.7932351098663957,1.2237302796048413,3.1847018508605096,3.72649959724831,4.62910708092172,3.7679025670023942,-0.24934310098530635,1.0926103543339585,0.2506568548221184,0.5097716171848826,2.784425522777457,0.5888901020326914,0.891498783206729,-0.031919319453443507,-0.6026879967533069,-0.23329504601284043,-0.6974972210317566,-1.1745344973108232,-0.6627749353603067,-0.17135096154018828
1159,-628.0579386330039,46.43488595687691,14.396386911715702,18.548901608731946,8.174259424586806,7.142609837583859,-2.802067183284858,-3.9521138080122378,-0.3308250360130034,0.14742083985443902,-3.1314420176906124,0.45318072435874035,2.1517415039161913,-2.4957707017894175,0.49621240295960867,0.5308359108709609,1.797833108650603,-0.5420745488136327,-2.047784218524573,0.33376870756994687,0.3232890422822165,-2.2718588013675847,-3.037739205127027,-1.8355188756910688,-2.0487214710247845,-0.6472179366282326,-0.669932044463755,-0.6814917660157604,-0.0671771946446457,-1.11084725257613,-1.803584897580779,-1.4073438296107812,-1.5287069652286052,-2.049914297397607,-0.7922646358338408,-0.6460996745237617,-0.40254757896073096,-1.871434311296655,-2.8806522822306664,-1.930821498422999
