,zcr_mean,zcr_std,zcr_max,rmse
1212,0.3514239804964539,0.18952138466656535,0.5302734375,0.004510844858060816
1217,0.3264376849112426,0.18932674538783184,0.52099609375,0.009658649205728615
350,0.32664261321107785,0.19614210193387607,0.53955078125,0.011808033558417953
524,0.3549343532986111,0.17421161918109862,0.5283203125,0.015885030683922264
1041,0.3073156020220588,0.19173823421456623,0.59375,0.0016786619416926409
1384,0.3105859375,0.20678960568581295,0.5185546875,0.004503186804785858
1303,0.3257973410866477,0.1714256870647744,0.513671875,0.015608836911533405
101,0.33153028612012986,0.191542603990292,0.5244140625,0.021898870248738364
342,0.34011432623407645,0.1915945102978304,0.537109375,0.009118292475570283
488,0.31112569846854304,0.19894492525498417,0.52978515625,0.008032139148650353
795,0.3378623188405797,0.19394340446266348,0.5263671875,0.007592825975805802
344,0.327841796875,0.1892541278471244,0.56396484375,0.00959357777443492
1417,0.3298296505177515,0.18772474523319693,0.52197265625,0.0044632034604909715
267,0.32026338295118345,0.18762128353366755,0.52490234375,0.03240843200343141
446,0.2826388888888889,0.17393088531361342,0.58740234375,0.005456440921548014
30,0.3684096650449102,0.17498245211852975,0.568359375,0.01249999588907874
948,0.29843949298469385,0.17209746674173224,0.55859375,0.0042176300416941915
858,0.3417331861413043,0.1925279561102488,0.57958984375,0.001641281988260169
1266,0.3106966545245399,0.19114049977941824,0.5146484375,0.012871980125260748
87,0.328094482421875,0.18874438681292782,0.52490234375,0.017242383764802548
1187,0.3838644347734899,0.14626839683081613,0.52490234375,0.000798145823667395
813,0.348656223244863,0.18331982433953095,0.54345703125,0.015220687731217042
309,0.3161768561241611,0.20356481952011,0.53076171875,0.005965950133214075
502,0.31800832312091504,0.19655873514878086,0.51513671875,0.014217825922501193
217,0.3402697671979866,0.18545425168472968,0.525390625,0.015601582008499874
1006,0.343119039163961,0.19237655900338346,0.56005859375,0.014324952151122393
479,0.33978759765625,0.17011282302741124,0.5283203125,0.010900831263157948
822,0.3353861075680272,0.18909400691661024,0.513671875,0.0034996636233468035
1299,0.3325680360099338,0.1773219147025431,0.521484375,0.029684550910914362
593,0.3182181112421384,0.17962588136185004,0.5224609375,0.008078738962307536
87,0.31494140625,0.19685672644928637,0.52490234375,0.017212632519138103
423,0.32167643229166665,0.1850995695952606,0.5166015625,0.002045333033905271
313,0.35051104773773006,0.16253542136272872,0.52099609375,0.07132355839386241
1137,0.301240234375,0.19973464075079925,0.517578125,0.006602761378978949
153,0.329258631993007,0.18707009674445782,0.52490234375,0.001689156663274289
534,0.27126772040562913,0.19048515423939677,0.52587890625,0.022784244750095273
631,0.3585966870300752,0.1806005682073249,0.51171875,0.006199596103494822
132,0.3409186241610738,0.18809345364779453,0.529296875,0.003217121198600588
75,0.28959006824712646,0.19846472418712233,0.52294921875,0.006327729562251333
537,0.29656367973993286,0.17254110405896472,0.52001953125,0.03514976074369494
255,0.3220703125,0.18598354220220242,0.5205078125,0.019648543969746204
1375,0.35204452123397434,0.18240222013139504,0.54931640625,0.011387144415772493
1343,0.35226528630780346,0.16262739340390758,0.5322265625,0.06879986614503404
654,0.2905708847531847,0.18533114285188862,0.5126953125,0.029259364942306857
1044,0.3100254899364407,0.1558097334401149,0.5224609375,0.001962045703588979
1068,0.33750539808417085,0.146318351724271,0.5205078125,0.01516704543807053
342,0.3373774631767516,0.19155430828184164,0.52783203125,0.009102444009812465
1433,0.335858154296875,0.18513977273224455,0.521484375,0.008650355416758095
519,0.31794786753144655,0.17552076431600708,0.51904296875,0.059777270834017175
704,0.32612407124125875,0.18450374663184185,0.51708984375,0.008865654740640555
232,0.33245251225490197,0.16891934649014204,0.6162109375,0.06268388706401631
894,0.357843017578125,0.18428972897050688,0.57421875,0.007794621476697225
448,0.2996157903740876,0.19887392439131024,0.52685546875,0.0029603074447179093
321,0.3672880284926471,0.15526356405122674,0.52490234375,0.05201968426943953
840,0.3399103338068182,0.1917980001295399,0.52880859375,0.0015822376233949823
257,0.3346322252859477,0.19109752664459148,0.52978515625,0.002629906418771989
1408,0.3205993997175141,0.1797512708444403,0.533203125,0.08871240436729629
98,0.3185926303742038,0.1891890384220015,0.51611328125,0.023995517910943454
828,0.3255040785845588,0.20060299935717954,0.5263671875,0.005350161882742098
518,0.2838703416149068,0.18442012516521897,0.52587890625,0.057824166399418744
362,0.3463541666666667,0.1772879446903818,0.57958984375,0.0290843985992087
357,0.37295464409722223,0.1562954797371045,0.52685546875,0.04523280427282908
145,0.3510679986066879,0.17388399236691787,0.53564453125,0.0009156597283640149
974,0.3107893987996689,0.1898167773262746,0.52197265625,0.006051504396740107
1043,0.3162995395281457,0.15689877747581843,0.51513671875,0.04565987432809057
1212,0.34419672539893614,0.19486982234232567,0.52294921875,0.0044902635855410605
170,0.32508116883116883,0.18822513902759697,0.52099609375,0.01077322128906146
1360,0.32153183921089384,0.1774545626489772,0.51953125,0.010899889983326002
1141,0.2999143738677536,0.20591179932600615,0.517578125,0.0015201743974622873
46,0.35421861148049644,0.18257517652449268,0.5205078125,0.02346002478493681
764,0.3175056912251656,0.18485879916916537,0.50927734375,0.015203994966475764
285,0.3418219150641026,0.17803630872975004,0.51611328125,0.016721941394029417
489,0.2943557083972393,0.20799618792255986,0.5166015625,0.007953142138137147
1239,0.3396708802406832,0.19278369782516735,0.56591796875,0.012456646996924042
221,0.37379597729037267,0.14381919543987698,0.52685546875,0.07567813328323612
1042,0.32955729166666664,0.18120919714691305,0.5234375,0.006010860165847159
1016,0.3240667103293413,0.19795151254596524,0.56982421875,0.007884224729792905
135,0.3280067206909938,0.18646252360487536,0.52294921875,0.012337178428279636
344,0.31823893229166667,0.19537482677952908,0.56640625,0.00957075613245587
897,0.36389586975524474,0.17941733104244298,0.56787109375,0.005359986946579982
20,0.3769734700520833,0.1577440765552234,0.5205078125,0.07006661731963415
564,0.35298904718137253,0.17681134843861232,0.52880859375,0.03728606194527629
171,0.31387385966614906,0.1791855227252441,0.52490234375,0.021289570513196222
421,0.23193359375,0.180813198506319,0.5244140625,0.005519645626524728
306,0.31692057291666664,0.19791362655714043,0.53076171875,0.004293279896057771
376,0.32906940026197606,0.1889767550959329,0.57177734375,0.029431952181905006
1023,0.33811649659863946,0.18471821804646707,0.55126953125,0.003750730455474279
553,0.3440423044217687,0.18304065569069264,0.52392578125,0.009378457212578609
587,0.3245364672517123,0.20100589864447502,0.52783203125,0.024782241160898652
319,0.3399926162347561,0.17644794335285588,0.5234375,0.02825035638793752
1162,0.2809839305763473,0.18403339917178305,0.51123046875,0.0021524927360775563
910,0.31905691964285715,0.19097201762348665,0.517578125,0.005359411588498921
913,0.3424904209792994,0.1689743624526777,0.53125,0.0022474160582192323
623,0.327810627140411,0.1932577390659765,0.51953125,0.014802034526645158
389,0.3573749248798077,0.17208567318000373,0.53125,0.006085674014416731
1312,0.287352136299435,0.1546716759952497,0.51025390625,0.007614061351005389
908,0.2915377754696532,0.1861479237884599,0.51123046875,0.003930401404996099
671,0.32579673208841464,0.1907883814307997,0.5185546875,0.007350366149292649
716,0.319249574829932,0.1943466173734935,0.5263671875,0.015225286963982926
578,0.3357009413819876,0.17794532210656658,0.54345703125,0.044755937909638256
140,0.3556854248046875,0.1581296749976452,0.52392578125,0.057688223984750896
1032,0.3257387667725989,0.16836219787376497,0.5185546875,0.1166412752748029
622,0.3149664463141026,0.19386071823114406,0.525390625,0.014204171922942994
849,0.3344963921440972,0.19047218417938416,0.51806640625,0.0018510596840173657
997,0.3155129825367647,0.1884639199406795,0.5126953125,0.05181853851810994
956,0.3108273769946808,0.18388338312561897,0.51513671875,0.001645371538024618
282,0.3325439453125,0.1893208212826161,0.56298828125,0.02383401506278667
1066,0.3211857722355769,0.1723855180314463,0.51416015625,0.0017177649753927725
60,0.33378003991168476,0.17875889629132619,0.52001953125,0.020823898736652247
336,0.38304463370901637,0.14820776736650967,0.52587890625,0.12210321410986961
1250,0.34216223229895104,0.1803021121894761,0.521484375,0.014463616549694415
215,0.336412846647351,0.18380496775639293,0.52197265625,0.01036924144801833
208,0.34250547827743905,0.1953888110800066,0.6103515625,0.018243164283350027
483,0.3416666666666667,0.19483983061491406,0.5283203125,0.016926167011374282
772,0.3316988657756024,0.16965696338887545,0.5205078125,0.06794279098795804
72,0.331033190841195,0.1891315763759215,0.53076171875,0.029034151444967234
470,0.2853245277189266,0.1976736267531268,0.53173828125,0.010400455943918684
275,0.31863536005434784,0.1991197042381323,0.587890625,0.007045958670113355
304,0.32494140625,0.19751889906969763,0.5224609375,0.0029311442429859435
610,0.2913886176215278,0.18175571296885495,0.5205078125,0.002025655855796065
758,0.31376953125,0.17962134594741244,0.525390625,0.007438226913912703
459,0.30173658288043476,0.1880513438944771,0.5234375,0.005193797926773435
1138,0.3215762867647059,0.18974838986646744,0.525390625,0.004336352709664519
641,0.33714172737730064,0.17718637639086585,0.52197265625,0.10398453505679932
786,0.34523022268700787,0.18724391938523424,0.525390625,0.0029498138249509326
742,0.325486461568323,0.19860424229946014,0.529296875,0.01140847715293241
681,0.32517105007763975,0.19289096565600447,0.52294921875,0.01694431330073972
192,0.3428375244140625,0.17588634419639088,0.5244140625,0.01180530365769686
645,0.3085239955357143,0.19925859509017713,0.52001953125,0.01789029812239768
672,0.3284573842243976,0.18230453625456627,0.51806640625,0.012725874784654855
1368,0.3116407341131285,0.18819441921626415,0.52490234375,0.00934756924317575
16,0.3370044849537037,0.17908249218836564,0.52294921875,0.007830945382304508
728,0.33011793053668476,0.17453904787852592,0.517578125,0.009985949607847001
1228,0.35614575345092025,0.16737484590237015,0.5234375,0.06898584022566166
1214,0.3368271083047945,0.18763201942972915,0.521484375,0.004692842490947531
1287,0.35031988681891024,0.16865001356299655,0.52490234375,0.02993775801351849
1150,0.24035942263719512,0.1980146701628728,0.51123046875,0.002233588934000704
322,0.36893766472138556,0.1501574884473485,0.53466796875,0.10699733302385765
460,0.3261290433114035,0.15451981906796394,0.5234375,0.01881774719950988
572,0.24363905718537415,0.20554832535630788,0.51220703125,0.014606039966149318
1274,0.3294928342301324,0.19079738016882852,0.5439453125,0.011278892363787306
1033,0.3380650111607143,0.180853865287291,0.52197265625,0.0035996326605574895
1000,0.327078227124183,0.19152710507846837,0.5185546875,0.008388569439147765
354,0.3428310607531056,0.17143075249077952,0.521484375,0.030987244454147096
1317,0.2924863516566265,0.18073965783842225,0.57080078125,0.037949892869245834
597,0.1785437178938356,0.13860416324224936,0.48974609375,0.009592999067359491
768,0.3108657525510204,0.18184771577100942,0.52197265625,0.018192287445666932
609,0.323751853330292,0.1785952603986055,0.5126953125,0.003599196492778132
745,0.31946184650157233,0.20873196842339,0.578125,0.0045366466685565765
1229,0.3561217526355422,0.16944658442398028,0.55615234375,0.0446495439723652
121,0.33785871119281047,0.186440691148954,0.52734375,0.003511162156660298
691,0.31610945159313725,0.20101615928651723,0.5498046875,0.012269840930638508
748,0.29534952001633985,0.20505715443088746,0.5166015625,0.004002047849303395
1149,0.3289581512237762,0.19779594996822497,0.52294921875,0.0033024096458536055
1132,0.29349504116766467,0.19066781651831483,0.525390625,0.020441204324814166
692,0.31476494817450495,0.17940854822082739,0.5263671875,0.03350388561232194
97,0.3294101083205521,0.1800097576265897,0.5146484375,0.030315858074441232
213,0.37431474165482953,0.16045801343231378,0.59228515625,0.05143500340583192
184,0.3287884880514706,0.1797246679388687,0.51806640625,0.008462926807323974
623,0.3301282908818493,0.1956005718963127,0.51904296875,0.014802916738225763
639,0.3314388499540441,0.19604700010938472,0.52197265625,0.008962977652575616
575,0.32011104130244755,0.18195705230219517,0.50537109375,0.007991278537199838
1020,0.30486083984375,0.18232831755629672,0.51904296875,0.0015909351019233319
349,0.3387346078228477,0.192606485027043,0.55517578125,0.0053744346922722196
196,0.33532785404624277,0.1778477492092926,0.5283203125,0.027096582150407226
648,0.33110384333053694,0.1924092163100123,0.52099609375,0.004030122609443972
185,0.34137745392628205,0.18341311502289862,0.6005859375,0.0075642498494081795
19,0.3463344029017857,0.189198210346589,0.5234375,0.03247129247959733
906,0.348900363869863,0.1798452086890614,0.529296875,0.004034728908909341
307,0.33875757334183676,0.1895272635293126,0.52880859375,0.009818080044925617
993,0.33512056790865385,0.18718016614257352,0.5224609375,0.016319766960173277
186,0.3023484281437126,0.19412277575765394,0.52783203125,0.005253274196034983
519,0.34467435632861637,0.16750919795543942,0.5166015625,0.06034747095475978
1382,0.3362532552083333,0.1877217497778126,0.52587890625,0.0072259539919328954
1175,0.33564127604166666,0.18940728558974718,0.5302734375,0.00552640333220621
782,0.3302947309680451,0.194558084059282,0.52197265625,0.0036669670618509403
773,0.3420684814453125,0.18216468722906307,0.5732421875,0.0062307740248390845
1173,0.29603794642857145,0.18818928994067766,0.5166015625,0.002248002073729087
847,0.34630237926136365,0.1854530458954926,0.56298828125,0.002722664797618507
269,0.33260758196721313,0.17743415029573742,0.53125,0.055140388468658943
995,0.27072585003930816,0.18499376950655985,0.51416015625,0.014645798856546507
1187,0.3421770134228188,0.16821713524412052,0.51318359375,0.0007869061162764568
1392,0.30943348643543955,0.19562036654573647,0.529296875,0.0031075443766968706
8,0.34958814538043476,0.17519653329038054,0.52197265625,0.009413834665401058
657,0.34190701362781956,0.1858489752173066,0.51708984375,0.01199517482841102
846,0.3262585521449704,0.19108048637493927,0.5283203125,0.0013257048560616604
544,0.34360908661912754,0.17775805370660538,0.52587890625,0.006461256082018027
1193,0.36113349541083917,0.1660172432885407,0.5234375,0.005517837064483841
445,0.3048393578050239,0.17498436029617379,0.53076171875,0.004868320343256138
571,0.326608417839404,0.18431847328986922,0.52783203125,0.03208660134565749
1085,0.23594427384393063,0.16319185886121623,0.513671875,0.020932997075667658
932,0.33033056972789115,0.19020170649496884,0.52978515625,0.013233283393593321
89,0.3325354534646739,0.1843316261346916,0.5673828125,0.01571902877067243
762,0.31363123544254656,0.1972074182958727,0.52392578125,0.006702354419424721
914,0.32587452423878205,0.17885762484875192,0.52490234375,0.0027254992735349774
462,0.28164121329066266,0.1696938372837871,0.53857421875,0.02241976685948804
283,0.32862194896449703,0.1812330217655892,0.5234375,0.007316454249977652
1133,0.2976027567675159,0.19745127679843158,0.517578125,0.009832044966952605
467,0.31256200396825395,0.1765001917947008,0.5458984375,0.053672083688441584
898,0.33363037109375,0.18252034562175676,0.51953125,0.011957784839785282
1293,0.31360109060402686,0.16669865370524126,0.5146484375,0.05946452202144694
676,0.32056441580414013,0.20237406676293873,0.52685546875,0.0161701530142035
1226,0.37040153952205884,0.14885035564299517,0.5185546875,0.042173802221813425
865,0.32454740084134615,0.19471751951370206,0.525390625,0.0036872707568802684
920,0.35377022879464287,0.17055986739103365,0.525390625,0.03461442409811633
1399,0.34065104166666665,0.17750760869536908,0.52197265625,0.008423068114605177
867,0.3475754087334437,0.1700913195807753,0.521484375,0.029452974953654665
522,0.3174463559503425,0.1825087063332645,0.5224609375,0.011162099487073515
266,0.3185749797077922,0.19751325948628243,0.52880859375,0.013539876732467752
102,0.31679361979166665,0.19919973082998732,0.5322265625,0.01744863516020401
1347,0.3129553297546012,0.19232224587898633,0.521484375,0.004387527465993767
651,0.2941810344827586,0.19683922200262263,0.5166015625,0.026499246598122802
519,0.3088394261006289,0.17887429344728953,0.52099609375,0.059734548798122816
568,0.25271798513986016,0.160233012845972,0.51220703125,0.0060041216337198755
374,0.31973637979497355,0.17330590156361844,0.52294921875,0.0546747504422399
143,0.34992971238057324,0.1779531135146608,0.5341796875,0.0006907709457776354
126,0.3585578070746528,0.17749712627787725,0.5283203125,0.0009418239888947793
621,0.36028028056569344,0.1788352339251424,0.5234375,0.015671502283091478
652,0.3146477992238562,0.19095848796488843,0.5234375,0.0033963599071433004
715,0.30160284898952094,0.20240455680095387,0.56396484375,0.009321224754101945
1195,0.31915242239932884,0.1943374811393565,0.5107421875,0.003266208712740082
542,0.33873046875,0.1843699405644097,0.5244140625,0.017972600815434926
823,0.33767209353146854,0.18695451112052422,0.52197265625,0.013473879031762621
790,0.3527437097886029,0.1791785616262946,0.52099609375,0.005972198367972237
741,0.2852783203125,0.19895748864674534,0.51611328125,0.007659204658600601
1283,0.264630126953125,0.17203219670321934,0.544921875,0.026688859191921762
694,0.3074998908868715,0.198062790829154,0.53369140625,0.02326304039971817
1052,0.309985191993464,0.18377391325655276,0.52880859375,0.006236334179082514
900,0.2826807165658602,0.17484522658111648,0.51611328125,0.0011898026545425916
333,0.370343017578125,0.1511176718155001,0.52392578125,0.10132097959619102
1075,0.32618602807971014,0.19225156384924943,0.5322265625,0.004327590125518823
1190,0.3190377254614094,0.17937723615716872,0.513671875,0.002307345730981698
812,0.3286098904079861,0.19502852667751022,0.51171875,0.005726849331346423
190,0.31783773291925466,0.19440222969532256,0.5263671875,0.004757332187808621
92,0.3233049275488827,0.1880184303490417,0.517578125,0.008320085179418596
579,0.3141424005681818,0.18393775776021543,0.515625,0.011109048034042454
261,0.32811426854395603,0.1835938852565675,0.5361328125,0.05124833522934211
279,0.31996819911858976,0.17643301541845424,0.5166015625,0.03195013609926457
303,0.3181821222174658,0.19208100224669955,0.515625,0.0081698882060827
1253,0.3491243708053691,0.18282192808889822,0.5478515625,0.01760273167360431
673,0.2915926846590909,0.19365739894435252,0.5068359375,0.012483284836183413
1085,0.2949331647398844,0.16911265021928154,0.521484375,0.021009723012531453
38,0.3392120574737762,0.1840781305756399,0.50732421875,0.025031204296965592
877,0.3497171773538961,0.16530566312427444,0.525390625,0.0029445145950554373
274,0.31765636765813254,0.19858536272927357,0.55224609375,0.007649926208891014
879,0.3489873180650685,0.18895751982614645,0.56005859375,0.0037226715751285913
1211,0.2844295058139535,0.19847967951930126,0.52490234375,0.004157470812131543
530,0.3241067874203822,0.18801096621909125,0.53076171875,0.01530277085008131
778,0.32445068359375,0.18231498437430446,0.5126953125,0.014194286617305823
148,0.3282527480014535,0.1769026174854005,0.5205078125,0.02166187510600476
1164,0.3143519810267857,0.17860618454027732,0.5263671875,0.01871202065549771
534,0.30371740480132453,0.1929092919623131,0.515625,0.022862800090769055
630,0.25891708746189024,0.1899827082194396,0.51123046875,0.008969772453622144
891,0.3495254030652866,0.1754159136210743,0.529296875,0.005808804211871962
860,0.34411458333333333,0.1874661070531792,0.54150390625,0.0025689291301713504
375,0.34222044427710846,0.1763171465582983,0.544921875,0.003717406045336861
1435,0.30415315448113206,0.1903305155621282,0.51806640625,0.010112289365230996
612,0.34792162024456524,0.18180238240368946,0.529296875,0.04307626005676112
1112,0.23119693822254336,0.17700502074262348,0.52099609375,0.0025373260505335924
685,0.3125485248447205,0.19162724782172721,0.517578125,0.012948865552663018
134,0.3285030241935484,0.1593230670832774,0.51953125,0.02144556187746882
1000,0.3030950010212418,0.18566327157609036,0.5048828125,0.008367521453652958
1254,0.3582356770833333,0.18343548962980544,0.57666015625,0.011805083290051909
375,0.33552569653614456,0.1832039218550242,0.544921875,0.0037126098021139425
792,0.31454579151459855,0.19870431893194693,0.5244140625,0.0031033804050442934
580,0.3523985980308219,0.17574187428078536,0.52099609375,0.016449939514680146
1415,0.32014016544117646,0.19740590479755943,0.52001953125,0.005926012791513774
658,0.35064697265625,0.18361065157746087,0.5224609375,0.012535028742429104
1168,0.32990396098726116,0.18250098862948025,0.52294921875,0.002526602103065046
1081,0.33634940206005587,0.1812971938822606,0.52783203125,0.005052768526065026
533,0.15611277062908496,0.15153951103644847,0.49560546875,0.023519009895765306
1337,0.30978853875698326,0.19486151343120617,0.53564453125,0.004835305365964877
123,0.33768809925426135,0.17835045256247686,0.521484375,0.0007851018703551598
1217,0.3259927422337278,0.18849235255224545,0.52587890625,0.009655347413705358
836,0.3508775499131944,0.17645769599779604,0.517578125,0.009732684615327168
1118,0.30665391156462585,0.18870091465072078,0.52001953125,0.006790004362305882
1353,0.3416032960428994,0.16692822524936646,0.5185546875,0.042447974994895034
1305,0.2938345682989691,0.1698752406799679,0.52734375,0.10419483040650586
561,0.2747418129280822,0.17557407389666832,0.5126953125,0.01896135785648407
1086,0.317509765625,0.19123897736809012,0.53271484375,0.003055335122729495
862,0.328426155501497,0.18210402633072506,0.51904296875,0.005538954851796134
1280,0.3347207991803279,0.17185781400617187,0.52734375,0.07956666502730778
1397,0.3391772639142336,0.19299662979115098,0.5205078125,0.004874577212930139
1234,0.33284173044217685,0.1906664031691085,0.517578125,0.012533379539124484
505,0.3373388947740113,0.18594020477437,0.5244140625,0.055683781616430346
8,0.3234271884704969,0.19584270238017554,0.53271484375,0.009274949649301133
1174,0.3445479230182927,0.16232585794677712,0.52490234375,0.09739351930247943
847,0.33349609375,0.1947868745206727,0.56591796875,0.00270946984249143
970,0.3245315053104575,0.1943643901395137,0.51708984375,0.004734313710094181
952,0.23655321919326242,0.1625183315491696,0.4853515625,0.001191136882735308
425,0.2605689264112903,0.1987954248526818,0.5205078125,0.0035106318925680717
1429,0.3305196248128742,0.18538176796822659,0.52001953125,0.015054206954880238
174,0.3732374237804878,0.16910553286782404,0.52734375,0.0152297064484425
454,0.3099832214765101,0.19070710852085881,0.525390625,0.0025817504153296464
1095,0.3421784457781457,0.17620111321871906,0.5244140625,0.004318133417075762
22,0.30663749499198717,0.20292270147295358,0.52001953125,0.004606475440764898
536,0.32310814950980393,0.1776451275084033,0.52783203125,0.031243735946382037
68,0.30500607374237804,0.19338467755573316,0.517578125,0.030684434462472824
1161,0.3190347250405844,0.19060943746319553,0.51953125,0.026187802735000303
1361,0.3486298169095092,0.16796290237436365,0.53564453125,0.01454678939598035
1070,0.3274483816964286,0.19257855287979583,0.52392578125,0.004071644261508483
1148,0.22776925223214287,0.1452407266220619,0.4873046875,0.006353036524951644
242,0.3158355712890625,0.18753338533944858,0.52294921875,0.00254605312130356
1351,0.3369050757285276,0.18427693522841523,0.52978515625,0.0054875135871538736
1368,0.33767239874301674,0.17410618799323843,0.521484375,0.00945035279613615
1053,0.30520527474832215,0.20132061763887657,0.5419921875,0.0024423571862142303
100,0.3114922102107558,0.1919511347212255,0.51904296875,0.011679567916364125
1341,0.3110675122364458,0.1912700252586979,0.5224609375,0.005650297557016494
48,0.3729875837053571,0.1674462028671829,0.52587890625,0.09426345780803111
312,0.31343424479166665,0.20374439143371162,0.5234375,0.0030907273214006107
703,0.3378438435628742,0.1786196778825879,0.517578125,0.09528407092152288
1296,0.3238255550986842,0.1629792278118573,0.51171875,0.08785953204693296
522,0.3208208476027397,0.18159893107875735,0.5146484375,0.011168736575376786
1003,0.25450367647058825,0.1734774039995801,0.4892578125,0.005826869563541811
925,0.3412502456761006,0.1821933590093476,0.52685546875,0.012560697296428672
637,0.30965438741721857,0.197069209094459,0.51513671875,0.00753499720444882
248,0.3049529414848993,0.19152858621097127,0.51953125,0.006248364133860647
70,0.29278706395348836,0.18990896543435773,0.52001953125,0.006668376907508804
1057,0.351852638134058,0.1793967096484584,0.548828125,0.01283405245255143
982,0.31225898938301283,0.16087702532339646,0.51708984375,0.002343828694129915
1391,0.3131952348923841,0.20513158442162577,0.51513671875,0.004274830708567828
228,0.3526611328125,0.16095664008941232,0.52734375,0.045694093531976024
434,0.2779134114583333,0.18153742268155093,0.5166015625,0.00330934543754942
1320,0.33056327624198717,0.18770477733389468,0.52099609375,0.012557473886331615
1014,0.30864167944785276,0.18069625991906185,0.51220703125,0.017019411430175498
984,0.32479248046875,0.184773760287849,0.5166015625,0.01371486758029862
816,0.3313623715753425,0.19279841796285827,0.529296875,0.021106228034177266
1291,0.313185600385274,0.18535999287914265,0.51904296875,0.012524542004151335
896,0.35535653629658387,0.18179190252056449,0.58837890625,0.007227001433843077
695,0.29281850961538464,0.20189560015069488,0.5498046875,0.03042984701240935
428,0.24693211969339623,0.17555262367397192,0.5185546875,0.002020933681285633
538,0.31198618770424835,0.18128327457676088,0.52734375,0.02228544783309132
272,0.3274623325892857,0.1882480025118724,0.5224609375,0.010507960314811673
1096,0.2988224801300578,0.19139615512548205,0.53125,0.01777586885402887
1216,0.3427018229166667,0.19301311183087178,0.54833984375,0.03172155291966929
1414,0.31232690558862436,0.1740283804683993,0.5224609375,0.05356646990020394
359,0.3718769828680203,0.16389898355603763,0.53564453125,0.03715977956376862
404,0.35737537202380953,0.1759335581520883,0.52490234375,0.013154739470975679
1311,0.24074544270833334,0.16404947222296273,0.53515625,0.032469444159695736
864,0.353715236831761,0.16998701622011075,0.52783203125,0.003474888842743955
983,0.33533653846153844,0.17329130472884025,0.50390625,0.0026452974493103216
371,0.32965451676324503,0.19119984231703396,0.52880859375,0.005608577776773892
815,0.3277553982204861,0.19850278738655247,0.53271484375,0.020943661745157795
539,0.2984135465801887,0.1855279730488791,0.5224609375,0.022826990877754503
329,0.3031955295138889,0.18116540741433276,0.5234375,0.011404552706154193
471,0.29000076593137253,0.1929329241478151,0.52783203125,0.004917804822327846
393,0.3535736083984375,0.170899539371753,0.525390625,0.004325346580914954
108,0.32541301751592355,0.18287480407887016,0.52294921875,0.014728136873806086
1293,0.26031944735738255,0.14796768113061382,0.49609375,0.059222090994073
1172,0.2724494485294118,0.17701897739932212,0.5087890625,0.0015906668572242956
377,0.35471985237730064,0.16166720462457812,0.5185546875,0.01913518911395421
1261,0.270762453797043,0.1859030806892411,0.52392578125,0.03736630271877509
883,0.3841128700657895,0.14730187711685913,0.52294921875,0.06151305596991203
777,0.3129124611801242,0.1906335193054171,0.521484375,0.017371587949531583
396,0.3310272216796875,0.19038062023471666,0.57080078125,0.0038523114330970207
154,0.30285985509776536,0.1693450741360201,0.5185546875,0.03359959165872821
539,0.2975229707154088,0.1814463701144766,0.51416015625,0.022819975713929748
1034,0.33638822115384615,0.182893831445065,0.51953125,0.012048826320785015
935,0.3408895722517731,0.16660399897164394,0.5126953125,0.002640953872737031
971,0.32924863516566266,0.18259193542130564,0.53955078125,0.01901562164440359
430,0.32345388986013984,0.19399915388243794,0.52099609375,0.004152813608266213
1077,0.3141124012706044,0.15309535241983818,0.51953125,0.017482080760989765
877,0.35443194500811687,0.16017216366645576,0.5380859375,0.002956157714199645
708,0.3322006536989796,0.18989752096046456,0.513671875,0.017767072456497324
826,0.332693673513986,0.19120868232532515,0.51806640625,0.0064195393955079946
240,0.326904296875,0.1795924751238264,0.51953125,0.003205888512808354
692,0.3006724744740099,0.18661685404067863,0.52099609375,0.03329197025878939
1403,0.3200176886792453,0.1993697490950793,0.52734375,0.011032231207033803
1082,0.29757861024844723,0.20156214532574754,0.53369140625,0.003942900466085044
191,0.36589312130177515,0.16611669378725472,0.58642578125,0.029471452475430624
204,0.3412768871753247,0.18239370315680728,0.53271484375,0.005520782772784869
1059,0.3383265904017857,0.18153877458238707,0.52392578125,0.0030488741237663874
566,0.2905792236328125,0.1856754828762392,0.52294921875,0.01742520885648631
1048,0.30965879299496646,0.18389022404933308,0.52197265625,0.0037150217473553215
324,0.3359663923816568,0.17519950799836032,0.51806640625,0.015159698891293937
757,0.3158599853515625,0.17163890203892584,0.5244140625,0.071493767741192
515,0.3086067708333333,0.18985069018717862,0.5205078125,0.018026016273999624
818,0.3449490017361111,0.16168088708044054,0.5166015625,0.15428183885024088
198,0.33755432533112584,0.19294039345947028,0.599609375,0.004758590452838923
361,0.3110553809171598,0.1919805190543005,0.53759765625,0.005567505211366324
867,0.36212683671357615,0.16423069338442448,0.5205078125,0.029562003428510685
647,0.3291265111770073,0.19450051762609222,0.5205078125,0.01031479343350441
944,0.3147243923611111,0.1927837383105176,0.5224609375,0.011687491353363067
826,0.3134663188374126,0.2020414154218099,0.5224609375,0.006377542955260692
188,0.3097757479039634,0.20663076346538617,0.59619140625,0.005052155116506461
590,0.272635079763986,0.1928757954525138,0.52294921875,0.014549573534617347
104,0.31885735720198677,0.19725492701071567,0.5263671875,0.018673287636697136
0,0.3513087040960452,0.1852301372107552,0.53271484375,0.005166714800391744
